"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000265443",14.0852047875633,-1.54804449163534,0.888685812373342,-1.74194802041579,0.0815175401537455,0.219249752889102
"ENSG00000274765",6.70105945604087,1.97537441123285,1.13429871147948,1.74149400968316,0.0815970223822297,0.219443687261928
"ENSG00000104774",3752.04080018905,0.170037823674574,0.0976457821524644,1.74137397362517,0.0816180472234918,0.21948038788259
"ENSG00000157379",699.333415392938,-0.233553907883768,0.134125706643282,-1.74130607568706,0.0816299417908867,0.219492531723177
"ENSG00000162959",527.825402503256,-0.271573117189161,0.155982326426784,-1.74105056265226,0.0816747159473587,0.219593074411251
"ENSG00000163634",3448.05808172187,-0.16273599963323,0.0934893318225063,-1.74069058427107,0.0817378296219405,0.219742902644723
"ENSG00000163681",5295.86689757979,-0.129647379057623,0.0745179460621578,-1.73981417777511,0.0818916521553167,0.22013654226136
"ENSG00000303319",16.8499133386314,1.25471780910387,0.721231984645329,1.73968686333411,0.0819140172764174,0.220176766234896
"ENSG00000167508",6540.56536912592,0.156715243250111,0.0901036160435927,1.73927806819974,0.0819858631495566,0.220349970284592
"ENSG00000256209",3.37617812610109,3.22601766403066,1.85490584673506,1.73918135505853,0.0820028679884307,0.220375762404178
"ENSG00000167110",4534.44783353372,-0.161596117912099,0.092917445066725,-1.73913647535245,0.0820107600508199,0.220377062261223
"ENSG00000258730",4.56130211303702,-2.59456144244716,1.49195123187073,-1.73903904298124,0.0820278955800332,0.220403198430065
"ENSG00000246366",22.5069053081621,1.23856342705147,0.712255924732293,1.73893032552449,0.0820470192562384,0.220434671406731
"ENSG00000114650",11548.8533536377,0.144267241297669,0.0829772113770882,1.73863689684689,0.0820986521546068,0.220553472919993
"ENSG00000293232",69.1374770431364,-0.618303103006464,0.355766297424459,-1.73794737579872,0.0822200867897048,0.220859754536152
"ENSG00000129696",1307.3300880493,-0.193294704266813,0.11127124323345,-1.73714877851483,0.0823609133176011,0.221218066677985
"ENSG00000272695",41.4083577506825,0.777621293773051,0.447677791942772,1.73701109987707,0.0823852116457846,0.221263352367927
"ENSG00000293709",4.5533747930148,2.54724610719902,1.46665855884206,1.73676831041718,0.0824280747054942,0.221338503183276
"ENSG00000153391",1259.7616899433,-0.17404961865169,0.100214383174688,-1.73677283777017,0.0824272752624007,0.221338503183276
"ENSG00000260388",52.7811844779408,-0.792847090569765,0.456589438010872,-1.73645517080684,0.0824833843677336,0.221467030849984
"ENSG00000234925",6.01656217870903,-2.1056716758612,1.21274211606525,-1.73628972554616,0.0825126190104119,0.221525530478585
"ENSG00000170385",4670.85915609265,-0.137419095979445,0.0791809455299181,-1.73550713571009,0.0826510186916941,0.221877073641533
"ENSG00000129317",3078.72004626795,0.158246660789415,0.0912034869888997,1.73509441375498,0.082724083615003,0.222033142226427
"ENSG00000100253",15.2792016841284,1.4175846778987,0.817006556225731,1.73509584114896,0.0827238308306497,0.222033142226427
"ENSG00000162627",1562.70782981493,0.168397981554544,0.097071594427709,1.73478124622701,0.0827795591603398,0.222161994437263
"ENSG00000289353",179.372183982823,0.387836847962311,0.223580386554324,1.73466400134377,0.0828003360672322,0.222197708343884
"ENSG00000260352",7.901202077047,2.59014324187179,1.49328927988673,1.73452208942949,0.0828254898596125,0.222245160279081
"ENSG00000156009",4.36091769594733,-2.9970829254129,1.72794802977466,-1.73447515421152,0.082833810458408,0.222247439316881
"ENSG00000074370",4279.87960882553,-0.183993584185108,0.106087291679854,-1.73436027323948,0.0828541792277301,0.222282040898926
"ENSG00000171587",11.3290761141747,-1.7807993844241,1.02683067869078,-1.73426780225795,0.0828705775813294,0.222305985328867
"ENSG00000242802",1325.6752783227,-0.192746948109763,0.111157442532598,-1.73399948503887,0.0829181745387838,0.22241361028
"ENSG00000153707",6259.07805215571,-0.144898889802071,0.0835674246666511,-1.73391594129016,0.0829329989377734,0.222433317050036
"ENSG00000294759",23.2407428192948,-1.08284535837172,0.62453354519728,-1.73384659110611,0.0829453063946129,0.222446270223634
"ENSG00000100796",7307.03782138751,0.141993759582983,0.0819003783944869,1.73373752803737,0.0829646646221074,0.222478128415562
"ENSG00000117262",914.330772744911,-0.622829291716108,0.359277119152367,-1.73356236318509,0.0829957632943935,0.22254146121492
"ENSG00000125912",12991.2879179767,0.159569593461746,0.0920505428159368,1.7334997554639,0.0830068809261318,0.222551211077931
"ENSG00000235280",21.0025578445344,-1.10558752929803,0.637839339296903,-1.73333230044533,0.0830366228567685,0.222610888619349
"ENSG00000258096",4.47699698321862,-2.59476232984898,1.49720617520741,-1.73306948155589,0.0830833199140996,0.222716005901119
"ENSG00000213614",755.603680450028,0.247314020361142,0.142734569727365,1.73268480672575,0.0831517064144417,0.222876985865221
"ENSG00000141040",262.280228071756,0.33536854244656,0.193558447672012,1.73264740692097,0.0831583576870974,0.222876985865221
"ENSG00000162775",1769.46236717763,-0.192992410232469,0.111397184015197,-1.73247117455088,0.0831897050833916,0.222940915055464
"ENSG00000152556",9491.68260742698,0.129214103050821,0.0746423523303698,1.731109738864,0.0834321937037237,0.223540096190868
"ENSG00000256973",53.7373761746137,-0.760105285666221,0.439088217397733,-1.73109925420227,0.0834340633713218,0.223540096190868
"ENSG00000130204",10906.5158366241,-0.157944799308107,0.0912401202425901,-1.7310893375432,0.0834358317815983,0.223540096190868
"ENSG00000299307",45.370427999593,0.796374358905334,0.460119703801612,1.73079820821736,0.0834877615952344,0.223618804625737
"ENSG00000248995",9.16477882493426,1.85693176869546,1.07285174612017,1.73083725259414,0.0834807955859504,0.223618804625737
"ENSG00000198886",684550.456296014,-0.156448534357607,0.0903881726954119,-1.73085183262641,0.0834781944450086,0.223618804625737
"ENSG00000069248",6542.39880793449,-0.118617485586847,0.0685404929388731,-1.73061909100411,0.083519724399156,0.223684274934878
"ENSG00000168096",1504.64809236786,0.187629316697978,0.108424193399813,1.73051152897302,0.0835389232075982,0.223715551733564
"ENSG00000096384",236357.035664288,0.110912938235262,0.0640952338446064,1.73043971575423,0.0835517431796678,0.22371915714824
"ENSG00000127507",240.151546218555,0.374660417797661,0.216514184934289,1.73041973167425,0.0835553109865516,0.22371915714824
"ENSG00000236859",256.006914131825,0.336767791620239,0.194621400686153,1.73037389738712,0.0835634943604126,0.22372093121584
"ENSG00000079805",10295.9663346985,-0.12930709671797,0.074729665000825,-1.73033154526442,0.0835710565964595,0.223721042168366
"ENSG00000139946",2560.20510046567,-0.155241951125016,0.0897257239556977,-1.73018332180487,0.0835975271850714,0.223771766505383
"ENSG00000064703",2690.0827962606,0.153172576099146,0.0885323450579575,1.73013124185146,0.0836068295312071,0.223776530327948
"ENSG00000293482",112.592547414994,0.541254646954623,0.312881294708706,1.72990413971067,0.0836474035496591,0.223864985460343
"ENSG00000112041",281.990222628505,0.328984509388901,0.190188932508378,1.72977735901856,0.0836700610944442,0.223885338434509
"ENSG00000259895",6.55692522983936,2.193896974688,1.26830676043037,1.72978418402781,0.0836688412399498,0.223885338434509
"ENSG00000234546",388.410929725848,0.327655452880693,0.189438881383333,1.72961036555994,0.0836999128264789,0.223945071671997
"ENSG00000280604",71.4714579697592,0.607700022991885,0.351363577802588,1.72954757232498,0.0837111399690111,0.223954967232501
"ENSG00000267924",15.1312109067672,-1.46613070761833,0.847745306177474,-1.72944715462853,0.0837290967270093,0.223982863339779
"ENSG00000169299",2281.16448215237,-0.181144472632635,0.104752571018562,-1.7292603978239,0.0837625009947682,0.223998518509037
"ENSG00000005700",3749.62872040266,-0.128933651076113,0.074560616613052,-1.72924604077836,0.0837650694152192,0.223998518509037
"ENSG00000260910",3.39685823479858,-3.21606807684067,1.85976009648694,-1.72929190324912,0.0837568650183765,0.223998518509037
"ENSG00000105750",1128.69934522288,-0.193842922833854,0.11209250503888,-1.72931207815026,0.0837532561102299,0.223998518509037
"ENSG00000144339",66.0177186562232,-0.637152237455538,0.368477059869961,-1.72915035112469,0.0837821895565865,0.224024161145149
"ENSG00000294175",8.26622334031639,1.91985099092443,1.11032208075237,1.72909376856084,0.0837923142565293,0.224031095828598
"ENSG00000248636",17.0631016498476,1.38307636469443,0.799979127116958,1.72889056453122,0.0838286830920573,0.224108190522102
"ENSG00000248268",31.1687367614056,-1.07810702644948,0.623610577481535,-1.7288145284569,0.0838422950814022,0.224124438514241
"ENSG00000115486",2736.40997142574,0.184877105851151,0.106944991065905,1.72871215387003,0.0838606250217966,0.224142886303389
"ENSG00000125249",4752.92507752273,-0.144121617960418,0.0833703360467761,-1.72869182006843,0.0838642661295836,0.224142886303389
"ENSG00000163618",803.042200998831,-0.224331936016814,0.12978035706215,-1.72855076912282,0.0838895271875828,0.224190258310037
"ENSG00000181513",836.600169047161,0.204242432498993,0.118162988910709,1.72848058754955,0.0839020984218615,0.224203711979439
"ENSG00000279640",15.4241695425832,-1.53540355360203,0.888536462033002,-1.72801412120891,0.0839856926997238,0.224406934405702
"ENSG00000140694",3719.36514580403,-0.131447959963683,0.0760856756238242,-1.72763084359763,0.0840544293784926,0.224570424889709
"ENSG00000300242",15.9599253637848,-1.58021182609637,0.914950550861602,-1.72710079753304,0.0841495624104681,0.224804403504643
"ENSG00000222046",10.5674055834304,1.88089128284079,1.08934252288691,1.72662981874256,0.0842341671114001,0.224998767490004
"ENSG00000261188",481.122958480387,0.270301029896451,0.156549992535988,1.72661157958416,0.0842374449032229,0.224998767490004
"ENSG00000241782",2.44337309582699,3.63555106862108,2.10572954075708,1.72650428189081,0.0842567296537679,0.225021953712836
"ENSG00000290450",343.935041893972,-0.34013725135197,0.197012086463254,-1.72647910825213,0.0842612546612191,0.225021953712836
"ENSG00000297944",3.346040007415,-3.19424039134442,1.85038564201817,-1.72625658068798,0.0843012629503932,0.225108587880193
"ENSG00000250565",462.922549773701,-0.301862506390375,0.174883820370225,-1.72607452050932,0.0843340070303296,0.225135395057993
"ENSG00000116044",2419.07088518199,-0.164117060081302,0.0950797972558798,-1.72609812828722,0.0843297605185954,0.225135395057993
"ENSG00000182544",1259.03241583237,0.259171523899058,0.150149948805238,1.72608466377324,0.0843321824625979,0.225135395057993
"ENSG00000273369",47.1854427094919,0.852897508471008,0.494198102514225,1.72582109104002,0.0843796042296044,0.225213053851481
"ENSG00000294599",7.83690641785388,-1.94613795401309,1.1276326394861,-1.72586167326623,0.0843723013071663,0.225213053851481
"ENSG00000039650",3437.87161493784,-0.159430254909691,0.0923812100060714,-1.72578660638037,0.0843858102742666,0.225213053851481
"ENSG00000115091",10118.7735264864,0.1309902715215,0.0759101924818643,1.72559530201159,0.0844202451447988,0.225266781322276
"ENSG00000166394",2149.70736519842,-0.163074249097488,0.0945034394089762,-1.72559062524447,0.0844210871072958,0.225266781322276
"ENSG00000129968",5578.47760948867,-0.183485814155346,0.106339119920017,-1.72547802063206,0.0844413614661333,0.225300670870308
"ENSG00000251611",298.850797496116,0.3436726616442,0.199258258309978,1.72475993998483,0.0845707439264307,0.225625643011617
"ENSG00000310372",9.81464269600823,1.74741928534075,1.01323813638559,1.72458894172117,0.0846015777140309,0.225647191989534
"ENSG00000308689",3.37172670377897,3.22465587224278,1.8697989555189,1.72460031744316,0.084599526202685,0.225647191989534
"ENSG00000279425",27.7565448584074,-0.935667106049904,0.54252296500308,-1.72465898479448,0.0845889467011918,0.225647191989534
"ENSG00000230490",2.76432764070861,-3.90537825972008,2.26463778862191,-1.72450458936156,0.0846167911754767,0.225667535153031
"ENSG00000291208",162.981887431842,0.487934153576822,0.282954936172688,1.72442354311513,0.0846314104440702,0.225686290137136
"ENSG00000142875",1949.95806977871,0.191018719170309,0.110777322474639,1.72434858419729,0.084644933488175,0.225702118722906
"ENSG00000278842",5.41358768882523,2.84045175768909,1.64730455692551,1.72430273791656,0.0846532052972108,0.225703943531068
"ENSG00000301123",10.3665054095983,1.84723040413889,1.07138897392477,1.72414543092786,0.0846815923609981,0.225759394870282
"ENSG00000117115",419.779156222327,-0.280138380522793,0.162494676295091,-1.72398497544659,0.0847105555235562,0.225816372001006
"ENSG00000189401",11.5740736150258,1.51188355254466,0.877120787874232,1.72368911265782,0.084763981515748,0.225908815123421
"ENSG00000267322",10.3875189932432,1.77843411037144,1.03177373888897,1.7236667724132,0.0847680167548871,0.225908815123421
"ENSG00000100243",3687.01148909002,-0.166325523400702,0.0964909203372894,-1.72374273993141,0.0847542956457277,0.225908815123421
"ENSG00000205078",225.448294339339,0.354205799095125,0.205586165202308,1.72290678580715,0.0849053830222379,0.226254629469006
"ENSG00000296657",4.57118048230328,2.55350537790356,1.48226860706783,1.72270084229525,0.0849426379444888,0.226293713209483
"ENSG00000264304",18.3330936714454,1.19924950003261,0.696145476697487,1.72269955084941,0.084942871607123,0.226293713209483
"ENSG00000002919",1431.14780255918,-0.202751051691729,0.117691795891775,-1.72272884575719,0.0849375713769526,0.226293713209483
"ENSG00000297098",3.99239270984499,2.82245989412353,1.63862868302001,1.72245239166796,0.0849875999447588,0.226392597435009
"ENSG00000304055",12.0663408601027,1.55166926128841,0.901006767583088,1.72215050665012,0.0850422578427219,0.226514514159329
"ENSG00000278970",51.0551906029796,-0.723041793729633,0.419856735120148,-1.72211550571583,0.0850485967877618,0.226514514159329
"ENSG00000213080",235.774667158122,-0.366970275591442,0.213107171915269,-1.72199871216605,0.0850697517849164,0.226550573531415
"ENSG00000135824",6.13745841616443,2.41835455135152,1.40442675185528,1.72195135713331,0.0850783304879414,0.226553137322066
"ENSG00000143353",885.087119426716,-0.23681601810885,0.137543107488286,-1.72175852671512,0.0851132703225227,0.226625890823853
"ENSG00000029153",1613.85043318751,-0.18305524640377,0.106329948327013,-1.72157749800453,0.0851460823099317,0.226692966121323
"ENSG00000109099",128.586362838473,-0.493552166215479,0.286737744708479,-1.72126682072241,0.0852024173219637,0.226822651519282
"ENSG00000110104",1242.79658315545,-0.207162581543791,0.12036185456565,-1.7211647518342,0.0852209320165125,0.226851638898899
"ENSG00000155465",467.117265351285,0.284545388971975,0.165343902271073,1.72093064856711,0.085263409255914,0.226944401855375
"ENSG00000255306",29.0584736277828,1.03655269832294,0.602508506288374,1.72039512721307,0.0853606421479678,0.227182877514145
"ENSG00000123610",17.8546085066656,1.35788275271501,0.789465553847866,1.72000253348188,0.0854319810626319,0.227352401205056
"ENSG00000089177",905.600843219018,-0.213298075771669,0.124016566974358,-1.71991598361025,0.0854477146778607,0.227361157524181
"ENSG00000188505",98.7154358352514,0.594732523455015,0.345794757839064,1.71990034542921,0.0854505577409603,0.227361157524181
"ENSG00000148158",2912.63980118488,-0.166459815946217,0.0968215663494977,-1.71924316267871,0.085570104467589,0.227658876450887
"ENSG00000122432",43.0596412621827,0.795836089162584,0.46294910029885,1.71905742693709,0.0856039157552635,0.227671139194228
"ENSG00000205221",5.66332594940308,-2.28645751355821,1.33002879633804,-1.71910376666543,0.0855954790719839,0.227671139194228
"ENSG00000185002",3.42069152249379,3.24635577555889,1.88832545382726,1.71917175028233,0.0855831030847759,0.227671139194228
"ENSG00000130783",24.5535150777559,-1.16172339645406,0.675793967146731,-1.71904967035881,0.0856053279956783,0.227671139194228
"ENSG00000167766",245.461011896483,-0.34743392252982,0.202123699159879,-1.71891729655611,0.0856294322005119,0.227714886435601
"ENSG00000156218",174.072822812612,0.385397933122919,0.224221565527907,1.71882634132688,0.0856459975955296,0.227738579643713
